created_at,text
Sat Aug 15 00:24:36 +0000 2020,@gaiasjourney @BeWiseFriends @CruzRc88 @maryellen622 @katibug817 @rjor1121 @Arc02Noahs @RusPugs @Earth_Visitor01 @DoingJack @JamiJm @ConfedofLunches @steelerschic_85 @equality0114 @lmakowski3 @LeonaLioness6 @ReportsDaNews @jacketrose86 @HammertimeAgain @lizlibra1009 @MDomino07 @LindasTweeties @BusyBrain_Very @KellieADennis74 @AnnastasiaM67 @bttrfly_girl @fake_biden @Leahla0429 @mamar9635 @Petz1977 @LeePappas4 @Just_ReneaR @captmattj @SpeakUpNoworNev @GrandpaSnarky @bethanylauren85 @JBarebear @JJResists @crushthebigots @KPMoore8 @stayceespeaks Thank you for the follow! https://t.co/kMOdBIaKDy
Sat Aug 15 00:24:36 +0000 2020,"@hildamoralesha1 @MollyJongFast Because he doesn’t want a sycophant, suck up, yes person like Trump does. Or hold a grudge like Trump does. Biden is just a better man than Trump. Not a news flash to most everyone."
Sat Aug 15 00:24:36 +0000 2020,Joe Biden Tries to Take Credit for Trump Brokered Peace Deal as Rashida Tlaib Yells At Clouds https://t.co/InILROgPKn
Sat Aug 15 00:24:35 +0000 2020,"@KamalaHarris @JoeBiden ""Go to Joe 30330.""

-Joe Biden 2019."
Sat Aug 15 00:24:35 +0000 2020,"@1strongrobin Hey Robin, is this guy a follower of yours? His page denounces Dem's and instructs not to vote for Biden I'm 86 him. @Dave https://t.co/9ml3nJ9ck3"
Sat Aug 15 00:24:35 +0000 2020,@BeijingPalmer biden read that FP piece lol
Sat Aug 15 00:24:35 +0000 2020,@BrenSumner @JamesrossrJames @LocolopezNYC @Rosie_wearamask @BlueWaveSaveUs @Fix8d2020 @fake_biden @CruzRc88 @maryellen622 @katibug817 @rjor1121 @Arc02Noahs @RusPugs @Earth_Visitor01 @DoingJack @JamiJm @ConfedofLunches @steelerschic_85 @equality0114 @lmakowski3 @LeonaLioness6 @ReportsDaNews @jacketrose86 @HammertimeAgain @lizlibra1009 @MDomino07 @LindasTweeties @BusyBrain_Very @KellieADennis74 @AnnastasiaM67 @bttrfly_girl @BeWiseFriends @Leahla0429 @Kelleyrose20 @AndyPadrutt @ZuzuBriar @mariana057 @irkenz @PrdLiberal7 @KingRezizt @bad_pooky @CatherineResist @Empath_g_app @TCRG2012 @NurseNinaPA @SamONeillSA @vegix @MsButterflyyy @WokeAnimal @Claudiababyg Who? Please save me from chasing it down by putting @/ handle other wise I cannot be the only clueless person. I’m not hunting anymore. Handle is needed
Sat Aug 15 00:24:35 +0000 2020,"@realDonaldTrump @FoxNews Even @BarackObama was not keen on Slow Joe @JoeBiden 

Tensions linger between Biden and Obama camps throughout 2020 primary campaign: report

https://t.co/YfXhnm1I4h"
Sat Aug 15 00:24:35 +0000 2020,"@nprpolitics TBH, there's no way I'd get a vaccination that had been approved by the Trump administration.  I'll try to stay safe, social distance, wear masks, stay home as much as possible, and wait until Biden says it's ok."
Sat Aug 15 00:24:33 +0000 2020,"@CNNPolitics This is a complete Maduro type of move! Trump's campaign will definitely be replaced by the Joe Biden campaign.

Now, this pic is really true &amp; how Trump wants the post office to permanently move. https://t.co/2WbkeWjf0m"
Sat Aug 15 00:24:33 +0000 2020,Australian newspaper cartoon of U.S. candidates Harris and Biden criticized as racist https://t.co/6MgDAQe5bz via @Yahoo
Sat Aug 15 00:24:33 +0000 2020,@hiramboyd @sc0ttspurs Come on. Let’s not pretend Biden’s speech hasn’t severely dropped off from just 2 years ago...the cognitive decline is clear
Sat Aug 15 00:24:32 +0000 2020,"@LizMarieAllen @KamalaHarris @emarvelous What a joke.  Bide/Harris are 2 of the biggest frauds, liars, and hypocrites in the history of politics. 

Biden: ""Believe all women""
Harris: ""I believe Biden's accuser"" https://t.co/Q1iBjOl4TP"
Sat Aug 15 00:24:32 +0000 2020,"Biden/Harris 2020
Vote for us, dumbasses https://t.co/6g7OONNhqI"
Sat Aug 15 00:24:31 +0000 2020,"@lesleyabravanel @realDonaldTrump @NatlParkService Ya? Well if Biden wins LMFAO he won't you'll know what losing you freedom is All about girl so go vote for him and remember hind sight is 2020. 🇺🇸🇺🇸🇺🇸 FOR AMERICA...GO TRUMP 2020🇺🇸🇺🇸🇺🇸 GOD WILLING AND GOD BLESS AMERICA! Biden will just Rob America like he has been, Joe and hunter"
Sat Aug 15 00:24:31 +0000 2020,"@KamalaHarris @BarackObama @JoeBiden Yeah, we are. If you and Biden win, kiss the US goodbye. 
Democrats are such scuzzes."
Sat Aug 15 00:24:31 +0000 2020,"@Tim_jbo @JoeBiden Biden is a creep, a racist creep. Ive listened to a lot of his speeches. He lies, exadurates, fabricates, molests, forgets and segragates. His decline mentally is self evident. Regardless of what your political view is, you cant vote for a man who cant run himself a bath"
Sat Aug 15 00:24:31 +0000 2020,"Alert: Joe Biden - Your own scientist says in person voting is OK.  Will you go along with THAT science?
Or, will you call for a national face mask mandate - like you did earlier, unable to read your teleprompter. You sounded like a 1st grader who learned the ""finger follow"" way. https://t.co/I9IrjH789w"
Sat Aug 15 00:24:31 +0000 2020,"@JoeBiden “When I argued that we should freeze federal spending, I meant Social Security as well,” he told the Senate in 1995. “I meant Medicare and Medicaid. I meant veterans’ benefits. Biden's own words. He's been fighting against Social Security for at least 40 years."
Sat Aug 15 00:24:30 +0000 2020,Right-wing media freak out over “tyrannical” Biden proposal for nationwide mask mandate https://t.co/5J3X0b1kkd
Sat Aug 15 00:24:30 +0000 2020,"@Alyssa_Milano Joe Biden didnt say ""Grab 'em by the P*ssy"" Tara Reade said he actually did it to her. Even Kamala believes her. You held up signs that said you believe survivors. You said that Kavanaugh should recuse himself with the mere accusation. You must apply the same treatment to Biden. https://t.co/baXbDYV00H"
Sat Aug 15 00:24:29 +0000 2020,"@JoeBiden Registered Democrat here.

Serious question.  Is Biden/Harris the best candidate the party can come up with????

SERIOUSLY?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????"
Sat Aug 15 00:24:27 +0000 2020,"@fras99 First, they can f all the way off.
Second, they can do penance by voting for Biden and knowing they are doing what’s right for once."
Sat Aug 15 00:24:27 +0000 2020,"@Christi95126146 @882b53e0668c4b4 @codeofvets @realDonaldTrump @POTUS Have you read the comments on Harris's or ""Biden's"" tweets? Lol..."
Sat Aug 15 00:24:24 +0000 2020,"@Actually_Tina Neo-liberal, corp dems. Shady as fuck, bottom of the barrel picks. We choose between the worst candidates. Every. Time. It’s such a fucking farce. Many who actively, vehemently opposed both Biden &amp; Kamala now flip on a dime depicting them in paternal/maternal ways? It’s nonsense."
Sat Aug 15 00:24:24 +0000 2020,@TheRealPBarry @australian How about I make a collection of all the disgusting and racist comments Joe Biden has been said towards the African American community shall I?
Sat Aug 15 00:24:24 +0000 2020,"Tensions linger between Biden and Obama camps throughout 2020 primary campaign: report

https://t.co/PjqqMtoL5Y

AND THERE YOU GO‼️

PRESIDENT KAMALA COMMIE‼️"
Sat Aug 15 00:24:24 +0000 2020,"@MSNBC Biden will not answer questions. you will not ask him questions, and you certainly will not fact check him. Why do you call yourself a news station?"
Sat Aug 15 00:24:24 +0000 2020,"@KarenLance18 @Realpersonpltcs Biden picking Harris for VP means CA could have a vacancy for one of its U.S. Senate seats. The vacancy would be filled not by a vote of the people, but by Newsom appointing whoever he’d like – including himself. https://t.co/odusmFXs8h"
Sat Aug 15 00:24:23 +0000 2020,"I got into it with a longtime follower over his Biden/Harris bashing and then I made fun of Moby, because I knew that would get to him, and it did, and then a day later some other loser jumps into that old convo to also say they like Moby 

I just blocked both their asses🤗

😑"
Sat Aug 15 00:24:21 +0000 2020,@findingtruth01 @realDailyWire I seriously doubt that Biden wants 'communist rule'. I think he just wants to slow the spread of the virus so we can open shit up again
Sat Aug 15 00:24:21 +0000 2020,"If Biden wins Louis DeJoy is going to jail
he deserves it"
Sat Aug 15 00:24:21 +0000 2020,@ThatsJacqueline @BDemocratsfor @TwitterSupport @MiddleMolly @KimSwink @itisjustmebabe @Biden_Squadron @RealKHiveQueenB The KHIVE and this account in particular is bad news. He tried to dox me several times. I think there’s something wrong with him
Sat Aug 15 00:24:21 +0000 2020,Requesting absentee ballot is not 'mail-in' voting. Biden is a phony and hopefully everyone sees through this whole 'running for president' sham. https://t.co/ONukR6vOKn
Sat Aug 15 00:24:21 +0000 2020,Reagan Speechwriter: Biden Just Plagiarized From Reagan | The American Spectator https://t.co/8SQ5dUgOeC
Sat Aug 15 00:24:20 +0000 2020,'I Don't Need A Cognitive Test!' Biden Screams At Pigeon https://t.co/fZb1LmCRCh via @TheBabylonBee
Sat Aug 15 00:24:19 +0000 2020,@thehill You will be serving time in jail while President Joe Biden leads America!!
Sat Aug 15 00:24:19 +0000 2020,"@JoeBiden @KamalaHarris With all due respect Mr. Biden, our former president Felipe Calderón (a friend of yours) is waiting for the Democrats to win to avoid being imprisoned in Mexico or the United States by narcotrafic issues...

You guys would protect him when the time comes..??"
Sat Aug 15 00:24:19 +0000 2020,Don't believe the left: This anti-Trump Pro Obama Biden FBI lawyer's  Kevin Clinesmith abuse was outrageous #tcot https://t.co/9aiJSxv1t7 #KAGA2020 @NYtimes @NYU @Harvard  @Blaw  #BackTheBlue #Antifaterrorism #VOTEred this nov
Sat Aug 15 00:24:19 +0000 2020,"Also, if you legitimately vote for Kanye, you’re voting for Trump. Kanye is literally a Trump supporter and he knows that being in the running will take away votes from Biden because younger voters think voting for him is funny. Less votes for Biden means more votes for Trump"
Sat Aug 15 00:24:18 +0000 2020,"DEMENTIA JOE  VERY SCARY AMERICA 🇺🇸 YIKES 😬 

https://t.co/xrgHxDO8k3"
Sat Aug 15 00:24:18 +0000 2020,"@DeplorableDebRN Biden's admin will be in his mind, physically a cell, though. So, she could serve..."
Sat Aug 15 00:24:17 +0000 2020,"@Bookypeej @StephenKing My husband &amp; me were just saying that exact same thing. This is bigger than America at this point. But I honestly am excited about Joe Biden &amp; Kamala Harris. I must humbly disagree with Molly, aka the Thing of Evil, they aren’t lesser of two evils, they are what will save us."
Sat Aug 15 00:24:17 +0000 2020,"@MrKRudd And yet nobody says anything when the similar or worse comics are made about Trump. in this great nation of Aus we have the freedom to say that Biden is a sexist, racist old man who will probably retire the moment he get elected in."
Sat Aug 15 00:24:16 +0000 2020,@AlexPLemieux @SayWen @democracynow @JoeBiden @KamalaHarris @larabazelon I represented Danny Larsen and I’m still voting for Biden/Harris.
Sat Aug 15 00:24:16 +0000 2020,"Fox News Poll: Voters pick Biden, yet more think their neighbors back Trump https://t.co/jZccADho7d"
Sat Aug 15 00:24:16 +0000 2020,‘Inside Uncle Joe’s mission to prove Obama WRONG’: Bombshell thread about Biden’s REAL feelings about Obama a must-read https://t.co/WRDne8QVGM via @twitchyteam
Sat Aug 15 00:24:15 +0000 2020,"@kyledcheney Keep investigating Biden, Harris, and Obama."
Sat Aug 15 00:24:14 +0000 2020,"@AineLAFDwifey @Ben08605112 @11YearLetterBot @JoeBiden Biden wants to cut SS 

https://t.co/sNxxbVSR4R"
Sat Aug 15 00:24:14 +0000 2020,@steelerfan1111 @eshel52 @HubertLinssen1 @realDonaldTrump Yes he limited travel from the Chinese - Biden criticized him. Biden would have killed way more. He also shut travel from Europe.    He shut down election tampering with the post office. No cuts. In fact he’s turning around the PO with new leadership.
Sat Aug 15 00:24:14 +0000 2020,Fred Hampton's ghost announced for the Biden/Harris National Press Secretary
Sat Aug 15 00:24:13 +0000 2020,Biden complementing Trump is in of itself historic 🤣 https://t.co/b9RMeUOlp3
Sat Aug 15 00:24:13 +0000 2020,"“Joe Biden had the audacity to choose a Black woman to be his running mate."" #KamalaHarris speaking to The 19th, a nonprofit news site covering women &amp; politics, said it may have otherwise taken decades for a woman of color to reach the milestone @nytimes 
https://t.co/dzMwMlWrrw"
Sat Aug 15 00:24:13 +0000 2020,"The fact former CA AG and current US Senator #KamalaHarris as 1st generation biracial daughter of Jamaican and Indian immigrants who is a HBCU alum in an Interracial, interfaith marriage and stepmom to an blended family was deemed  Biden’s SAFEST pick in VP pool is awesome! https://t.co/LYlMrkCBwI"
Sat Aug 15 00:24:12 +0000 2020,"@Mike_Pence @realDonaldTrump American job growth fell when compared to the three final years of the Obama/Biden era. In fact, in 2019 domestic job growth fell to an eight-year low.
 -588,000. That's not a typo!
https://t.co/Rw5mRslH46"
Sat Aug 15 00:24:11 +0000 2020,"Did Grandpa Joe slip up and say he made a Kenyan a Hawaiian so making a Jamaican Indian an African American would be easy as Corn Pops? Interesting reveal...Tensions linger between Biden and Obama camps throughout 2020 primary campaign: report

https://t.co/AkrKxHqoaV"
Sat Aug 15 00:24:11 +0000 2020,"@thevivafrei Joe Biden ""The Nose"" https://t.co/UjL7gWk9i7"
Sat Aug 15 00:24:11 +0000 2020,Chris Wallace Can't Believe the Biden Campaign Isn't Doing This Before the Convention https://t.co/4DnkEs4WPs @townhallcom #AAG #AAG2020
Sat Aug 15 00:24:11 +0000 2020,"@NBCNews Fake ID, fake name, fake driver's license, unmanaged illegal immigration, nothing with fake mail ballot.  Riot, go to the market, go to the beach, join BLM, why don't you go to the polls to do civic jobs.  Biden has tricks like tricks to overthrow Trump."
Sat Aug 15 00:24:11 +0000 2020,"@Greenba28106149 @BreitbartNews F Joe Biden 🖕🏾&amp; his Public OUTSIDE Mask Mandate!

DEMOCRATS WILL ALWAYS TAKE YOUR FREEDOM.

DEMOCRATS WERE THE PARTY OF SLAVERY AFTER ALL.... https://t.co/lDHmgBSyGk"
Sat Aug 15 00:24:10 +0000 2020,"@realDonaldTrump Nah, thanks anyway, voting for Joe Biden @JoeBiden, because he’s a decent man and you SUCK"
Sat Aug 15 00:24:10 +0000 2020,"@WrrrdNrrrdGrrrl Neoliberal actions such as trying to get us to vote for fucking Biden in place of organizing actual direct action is what made you my enemy, dummy."
Sat Aug 15 00:24:09 +0000 2020,"@Susan_Hennessey @emptywheel @RichardGrenell It pains us that you continue to blatantly lie for years. This is truth in black and white declassified documents. Obama, Biden and Hillary weaponized federal agencies to illegally spy. They broke the law and then in turn used these lies to convince America Trump is the criminal."
Sat Aug 15 00:24:09 +0000 2020,I wonder if Kamala is gonna give Biden an N word pass
